ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
T38894S,"Poisoning by oth hormones and synthetic sub, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T38895S,"Adverse effect of hormones and synthetic sub, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T38896S,"Underdosing of hormones and synthetic substitutes, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T38901S,"Poisoning by unsp hormone antagonists, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T38902S,"Poisoning by unspecified hormone antagonists, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T38903S,"Poisoning by unsp hormone antagonists, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T38904S,"Poisoning by unsp hormone antagonists, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T38905S,"Adverse effect of unspecified hormone antagonists, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T38906S,"Underdosing of unspecified hormone antagonists, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T38991S,"Poisoning by oth hormone antagonists, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T38992S,"Poisoning by other hormone antagonists, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T38993S,"Poisoning by other hormone antagonists, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T38994S,"Poisoning by oth hormone antagonists, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T38995S,"Adverse effect of other hormone antagonists, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T38996S,"Underdosing of other hormone antagonists, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39011S,"Poisoning by aspirin, accidental (unintentional), sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39012S,"Poisoning by aspirin, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T39013S,"Poisoning by aspirin, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39014S,"Poisoning by aspirin, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39015S,"Adverse effect of aspirin, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39016S,"Underdosing of aspirin, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39091S,"Poisoning by salicylates, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39092S,"Poisoning by salicylates, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T39093S,"Poisoning by salicylates, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39094S,"Poisoning by salicylates, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39095S,"Adverse effect of salicylates, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39096S,"Underdosing of salicylates, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T391X1S,"Poisoning by 4-Aminophenol derivatives, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T391X2S,"Poisoning by 4-Aminophenol derivatives, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T391X3S,"Poisoning by 4-Aminophenol derivatives, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T391X4S,"Poisoning by 4-Aminophenol derivatives, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T391X5S,"Adverse effect of 4-Aminophenol derivatives, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T391X6S,"Underdosing of 4-Aminophenol derivatives, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T392X1S,"Poisoning by pyrazolone derivatives, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T392X2S,"Poisoning by pyrazolone derivatives, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T392X3S,"Poisoning by pyrazolone derivatives, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T392X4S,"Poisoning by pyrazolone derivatives, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T392X5S,"Adverse effect of pyrazolone derivatives, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T392X6S,"Underdosing of pyrazolone derivatives, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39311S,"Poisoning by propionic acid deriv, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39312S,"Poisoning by propionic acid derivatives, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T39313S,"Poisoning by propionic acid derivatives, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39314S,"Poisoning by propionic acid derivatives, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39315S,"Adverse effect of propionic acid derivatives, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39316S,"Underdosing of propionic acid derivatives, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39391S,"Poisoning by oth nonsteroid anti-inflam drugs, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39392S,"Poisoning by other nonsteroidal anti-inflammatory drugs [NSAID], intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T39393S,"Poisn by oth nonsteroid anti-inflam drugs, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39394S,"Poisn by oth nonsteroid anti-inflam drugs, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39395S,"Adverse effect of nonsteroidal anti-inflam drugs, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T39396S,"Underdosing of nonsteroidal anti-inflammatory drugs, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T394X1S,"Poisoning by antirheumatics, NEC, accidental, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T394X2S,"Poisoning by antirheumatics, not elsewhere classified, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T394X3S,"Poisoning by antirheumatics, NEC, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T394X4S,"Poisoning by antirheumatics, NEC, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T394X5S,"Adverse effect of antirheumatics, NEC, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T394X6S,"Underdosing of antirheumatics, NEC, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T398X1S,"Poisn by oth nonopio analges/antipyret, NEC, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T398X2S,"Poisoning by other nonopioid analgesics and antipyretics, not elsewhere classified, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T398X3S,"Poisn by oth nonopio analges/antipyret, NEC, asslt, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T398X4S,"Poisn by oth nonopio analges/antipyret, NEC, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T398X5S,"Adverse effect of nonopioid analges/antipyret, NEC, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T398X6S,"Underdosing of nonopioid analges/antipyret, NEC, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T3991XS,"Poisn by unsp nonopi analgs/antipyr/antirheu, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T3992XS,"Poisoning by unspecified nonopioid analgesic, antipyretic and antirheumatic, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T3993XS,"Poisn by unsp nonopi analgs/antipyr/antirheu, asslt, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T3994XS,"Poisn by unsp nonopi analgs/antipyr/antirheu, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T3995XS,"Advrs effect of unsp nonopi analgs/antipyr/antirheu, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T3996XS,"Underdosing of unsp nonopi analgs/antipyr/antirheu, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T400X1S,"Poisoning by opium, accidental (unintentional), sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T400X2S,"Poisoning by opium, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T400X3S,"Poisoning by opium, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T400X4S,"Poisoning by opium, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T400X5S,"Adverse effect of opium, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T400X6S,"Underdosing of opium, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T401X1S,"Poisoning by heroin, accidental (unintentional), sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T401X2S,"Poisoning by heroin, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T401X3S,"Poisoning by heroin, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T401X4S,"Poisoning by heroin, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T401X5S,Adverse effect of heroin sequela,INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T402X1S,"Poisoning by other opioids, accidental (unintentional), sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T402X2S,"Poisoning by other opioids, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T402X3S,"Poisoning by other opioids, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T402X4S,"Poisoning by other opioids, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T402X5S,"Adverse effect of other opioids, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T402X6S,"Underdosing of other opioids, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T403X1S,"Poisoning by methadone, accidental (unintentional), sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T403X2S,"Poisoning by methadone, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T403X3S,"Poisoning by methadone, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T403X4S,"Poisoning by methadone, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T403X5S,"Adverse effect of methadone, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T403X6S,"Underdosing of methadone, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T404X1S,"Poisoning by other synthetic narcotics, accidental (unintentional), sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T404X2S,"Poisoning by other synthetic narcotics, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T404X3S,"Poisoning by other synthetic narcotics, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T404X4S,"Poisoning by other synthetic narcotics, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T404X5S,"Adverse effect of other synthetic narcotics, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T63043S,"Toxic effect of cobra venom, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T63044S,"Toxic effect of cobra venom, undetermined, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T63061S,"Toxic effect of venom of N & S American snake, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T63062S,"Toxic effect of venom of other North and South American snake, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T63063S,"Toxic effect of venom of N & S American snake, asslt, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T63064S,"Toxic effect of venom of N & S American snake, undet, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T63071S,"Toxic effect of venom of Australian snake, acc, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T63072S,"Toxic effect of venom of other Australian snake, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
T63073S,"Toxic effect of venom of Australian snake, assault, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T63074S,"Toxic effect of venom of Australian snake, undet, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T63081S,"Toxic effect of venom of African and Asian snake, acc, sqla",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",Y,0 Not Applicable
T63082S,"Toxic effect of venom of other African and Asian snake, intentional self-harm, sequela",INJ075,"Poisoning/toxic effect/adverse effects/underdosing, sequela",X,0 Invalid PDX
