ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S81851A,"Open bite, right lower leg, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S81852A,"Open bite, left lower leg, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S81859A,"Open bite, unspecified lower leg, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91001A,"Unspecified open wound, right ankle, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91002A,"Unspecified open wound, left ankle, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91009A,"Unspecified open wound, unspecified ankle, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91011A,"Laceration without foreign body, right ankle, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91012A,"Laceration without foreign body, left ankle, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91019A,"Laceration without foreign body, unsp ankle, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91021A,"Laceration with foreign body, right ankle, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91022A,"Laceration with foreign body, left ankle, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91029A,"Laceration with foreign body, unspecified ankle, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91031A,"Puncture wound w/o foreign body, right ankle, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91032A,"Puncture wound without foreign body, left ankle, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91039A,"Puncture wound without foreign body, unsp ankle, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91041A,"Puncture wound with foreign body, right ankle, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91042A,"Puncture wound with foreign body, left ankle, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91049A,"Puncture wound with foreign body, unsp ankle, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91051A,"Open bite, right ankle, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91052A,"Open bite, left ankle, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91059A,"Open bite, unspecified ankle, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91101A,"Unsp open wound of right great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91102A,"Unsp open wound of left great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91103A,"Unsp open wound of unsp great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91104A,"Unsp opn wnd right lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91105A,"Unsp opn wnd left lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91106A,"Unsp opn wnd unsp lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91109A,"Unsp open wound of unsp toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91111A,"Lac w/o fb of right great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91112A,"Laceration w/o fb of left great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91113A,"Laceration w/o fb of unsp great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91114A,"Lac w/o fb of right lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91115A,"Lac w/o fb of left lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91116A,"Lac w/o fb of unsp lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91119A,"Laceration w/o fb of unsp toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91121A,"Laceration w fb of right great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91122A,"Laceration w fb of left great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91123A,"Laceration w fb of unsp great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91124A,"Lac w fb of right lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91125A,"Lac w fb of left lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91126A,"Lac w fb of unsp lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91129A,"Laceration w fb of unsp toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91131A,"Pnctr w/o fb of right great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91132A,"Pnctr w/o fb of left great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91133A,"Pnctr w/o fb of unsp great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91134A,"Pnctr w/o fb of right lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91135A,"Pnctr w/o fb of left lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91136A,"Pnctr w/o fb of unsp lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91139A,"Pnctr w/o fb of unsp toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91141A,"Pnctr w fb of right great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91142A,"Pnctr w fb of left great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91143A,"Pnctr w fb of unsp great toe w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91144A,"Pnctr w fb of right lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91145A,"Pnctr w fb of left lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91146A,"Pnctr w fb of unsp lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91149A,"Pnctr w foreign body of unsp toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91151A,"Open bite of right great toe w/o damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91152A,"Open bite of left great toe w/o damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91153A,"Open bite of unsp great toe w/o damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91154A,"Open bite of right lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91155A,"Open bite of left lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91156A,"Open bite of unsp lesser toe(s) w/o damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91159A,"Open bite of unsp toe(s) without damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91201A,"Unsp open wound of right great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91202A,"Unsp open wound of left great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91203A,"Unsp open wound of unsp great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91204A,"Unsp opn wnd right lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91205A,"Unsp open wound of left lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91206A,"Unsp open wound of unsp lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91209A,"Unsp open wound of unsp toe(s) w damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91211A,"Laceration w/o fb of right great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91212A,"Laceration w/o fb of left great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91213A,"Laceration w/o fb of unsp great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91214A,"Lac w/o fb of right lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91215A,"Lac w/o fb of left lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91216A,"Lac w/o fb of unsp lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91219A,"Laceration w/o fb of unsp toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91221A,"Laceration w fb of right great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91222A,"Laceration w fb of left great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91223A,"Laceration w fb of unsp great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91224A,"Lac w fb of right lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91225A,"Laceration w fb of left lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91226A,"Laceration w fb of unsp lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91229A,"Laceration w fb of unsp toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91231A,"Pnctr w/o fb of right great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91232A,"Pnctr w/o fb of left great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91233A,"Pnctr w/o fb of unsp great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91234A,"Pnctr w/o fb of right lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91235A,"Pnctr w/o fb of left lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91236A,"Pnctr w/o fb of unsp lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91239A,"Pnctr w/o foreign body of unsp toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91241A,"Pnctr w fb of right great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91242A,"Pnctr w fb of left great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91243A,"Pnctr w fb of unsp great toe w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91244A,"Pnctr w fb of right lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91245A,"Pnctr w fb of left lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91246A,"Pnctr w fb of unsp lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91249A,"Pnctr w foreign body of unsp toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91251A,"Open bite of right great toe w damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91252A,"Open bite of left great toe with damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91253A,"Open bite of unsp great toe with damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91254A,"Open bite of right lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91255A,"Open bite of left lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91256A,"Open bite of unsp lesser toe(s) w damage to nail, init",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91259A,"Open bite of unsp toe(s) with damage to nail, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91301A,"Unspecified open wound, right foot, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91302A,"Unspecified open wound, left foot, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91309A,"Unspecified open wound, unspecified foot, initial encounter",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91311A,"Laceration without foreign body, right foot, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91312A,"Laceration without foreign body, left foot, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
S91319A,"Laceration without foreign body, unsp foot, init encntr",INJ012,"Open wounds to limbs, initial encounter",Y,0 Not Applicable
