ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S92599A,"Oth fracture of unsp lesser toe(s), init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92599B,"Oth fracture of unsp lesser toe(s), init for opn fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92811A,"Other fracture of right foot, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92811B,"Other fracture of right foot, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92812A,"Other fracture of left foot, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92812B,"Other fracture of left foot, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92819A,"Other fracture of unspecified foot, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92819B,"Other fracture of unspecified foot, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92901A,"Unsp fracture of right foot, init encntr for closed fracture",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92901B,"Unsp fracture of right foot, init encntr for open fracture",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92902A,"Unsp fracture of left foot, init encntr for closed fracture",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92902B,"Unsp fracture of left foot, init encntr for open fracture",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92909A,"Unsp fracture of unsp foot, init encntr for closed fracture",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92909B,"Unsp fracture of unsp foot, init encntr for open fracture",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92911A,"Unsp fracture of right toe(s), init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92911B,"Unsp fracture of right toe(s), init encntr for open fracture",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92912A,"Unsp fracture of left toe(s), init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92912B,"Unsp fracture of left toe(s), init encntr for open fracture",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92919A,"Unsp fracture of unsp toe(s), init for clos fx",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S92919B,"Unsp fracture of unsp toe(s), init encntr for open fracture",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99001A,"Unspecified physeal fracture of right calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99001B,"Unspecified physeal fracture of right calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99002A,"Unspecified physeal fracture of left calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99002B,"Unspecified physeal fracture of left calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99009A,"Unspecified physeal fracture of unspecified calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99009B,"Unspecified physeal fracture of unspecified calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99011A,"Salter-Harris Type I physeal fracture of r calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99011B,"Salter-Harris Type I physeal fracture of r calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99012A,"Salter-Harris Type I physeal fracture of l calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99012B,"Salter-Harris Type I physeal fracture of l calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99019A,"Sltr-haris Type I physeal fx unspecified calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99019B,"Sltr-haris Type I physeal fx unspecified calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99021A,"Salter-Harris Type II physeal fracture of r calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99021B,"Salter-Harris Type II physeal fracture of r calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99022A,"Salter-Harris Type II physeal fracture of l calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99022B,"Salter-Harris Type II physeal fracture of l calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99029A,"Sltr-haris Type II physeal fx unspecified calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99029B,"Sltr-haris Type II physeal fx unspecified calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99031A,"Salter-Harris Type III physeal fracture of r calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99031B,"Salter-Harris Type III physeal fracture of r calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99032A,"Salter-Harris Type III physeal fracture of l calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99032B,"Salter-Harris Type III physeal fracture of l calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99039A,"Sltr-haris Type III physeal fx unspecified calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99039B,"Sltr-haris Type III physeal fx unspecified calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99041A,"Salter-Harris Type IV physeal fracture of r calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99041B,"Salter-Harris Type IV physeal fracture of r calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99042A,"Salter-Harris Type IV physeal fracture of l calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99042B,"Salter-Harris Type IV physeal fracture of l calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99049A,"Sltr-haris Type IV physeal fx unspecified calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99049B,"Sltr-haris Type IV physeal fx unspecified calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99091A,"Other physeal fracture of right calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99091B,"Other physeal fracture of right calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99092A,"Other physeal fracture of left calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99092B,"Other physeal fracture of left calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99099A,"Other physeal fracture of unspecified calcaneus, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99099B,"Other physeal fracture of unspecified calcaneus, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99101A,"Unspecified physeal fracture of right metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99101B,"Unspecified physeal fracture of right metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99102A,"Unspecified physeal fracture of left metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99102B,"Unspecified physeal fracture of left metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99109A,"Unspecified physeal fracture of unspecified metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99109B,"Unspecified physeal fracture of unspecified metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99111A,"Sltr-haris Type I physeal fracture of right metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99111B,"Sltr-haris Type I physeal fracture of right metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99112A,"Sltr-haris Type I physeal fracture of left metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99112B,"Sltr-haris Type I physeal fracture of left metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99119A,"Sltr-haris Type I physeal fx unspecified metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99119B,"Sltr-haris Type I physeal fx unspecified metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99121A,"Sltr-haris Type II physeal fx right metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99121B,"Sltr-haris Type II physeal fx right metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99122A,"Sltr-haris Type II physeal fracture of left metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99122B,"Sltr-haris Type II physeal fracture of left metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99129A,"Sltr-haris Type II physeal fx unspecified metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99129B,"Sltr-haris Type II physeal fx unspecified metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99131A,"Sltr-haris Type III physeal fx right metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99131B,"Sltr-haris Type III physeal fx right metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99132A,"Sltr-haris Type III physeal fx left metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99132B,"Sltr-haris Type III physeal fx left metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99139A,"Sltr-haris Type III physeal fx unspecified metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99139B,"Sltr-haris Type III physeal fx unspecified metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99141A,"Sltr-haris Type IV physeal fx right metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99141B,"Sltr-haris Type IV physeal fx right metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99142A,"Sltr-haris Type IV physeal fracture of left metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99142B,"Sltr-haris Type IV physeal fracture of left metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99149A,"Sltr-haris Type IV physeal fx unspecified metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99149B,"Sltr-haris Type IV physeal fx unspecified metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99191A,"Other physeal fracture of right metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99191B,"Other physeal fracture of right metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99192A,"Other physeal fracture of left metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99192B,"Other physeal fracture of left metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99199A,"Other physeal fracture of unspecified metatarsal, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99199B,"Other physeal fracture of unspecified metatarsal, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99201A,"Unspecified physeal fracture of phalanx of right toe, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99201B,"Unspecified physeal fracture of phalanx of right toe, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99202A,"Unspecified physeal fracture of phalanx of left toe, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99202B,"Unspecified physeal fracture of phalanx of left toe, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99209A,"Unspecified physeal fx phalanx of unspecified toe, init",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
S99209B,"Unspecified physeal fx phalanx of unspecified toe, 7thB",INJ005,"Fracture of the lower limb (except hip), initial encounter",Y,0 Not Applicable
