ICD-10-CM Code,ICD-10-CM Code Description,CCSR Category,CCSR Category Description,Default CCSR (Y/N/X),Rationale
S72023S,"Disp fx of epiphy (separation) (upper) of unsp femur, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72024S,"Nondisp fx of epiphy (separation) (upper) of r femur, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72025S,"Nondisp fx of epiphy (separation) (upper) of l femur, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72026S,"Nondisp fx of epiphy (separation) (upper) of unsp femr, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72031S,"Displaced midcervical fracture of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72032S,"Displaced midcervical fracture of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72033S,"Displaced midcervical fracture of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72034S,"Nondisplaced midcervical fracture of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72035S,"Nondisplaced midcervical fracture of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72036S,"Nondisplaced midcervical fracture of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72041S,"Displaced fracture of base of neck of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72042S,"Displaced fracture of base of neck of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72043S,"Disp fx of base of neck of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72044S,"Nondisp fx of base of neck of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72045S,"Nondisplaced fracture of base of neck of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72046S,"Nondisp fx of base of neck of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72051S,"Unspecified fracture of head of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72052S,"Unspecified fracture of head of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72059S,"Unspecified fracture of head of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72061S,"Displaced articular fracture of head of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72062S,"Displaced articular fracture of head of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72063S,"Displaced articular fracture of head of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72064S,"Nondisp articular fracture of head of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72065S,"Nondisp articular fracture of head of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72066S,"Nondisp articular fracture of head of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72091S,"Other fracture of head and neck of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72092S,"Other fracture of head and neck of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72099S,"Other fracture of head and neck of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72101S,"Unspecified trochanteric fracture of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72102S,"Unspecified trochanteric fracture of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72109S,"Unsp trochanteric fracture of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72111S,"Disp fx of greater trochanter of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72112S,"Disp fx of greater trochanter of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72113S,"Disp fx of greater trochanter of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72114S,"Nondisp fx of greater trochanter of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72115S,"Nondisp fx of greater trochanter of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72116S,"Nondisp fx of greater trochanter of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72121S,"Disp fx of lesser trochanter of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72122S,"Disp fx of lesser trochanter of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72123S,"Disp fx of lesser trochanter of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72124S,"Nondisp fx of lesser trochanter of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72125S,"Nondisp fx of lesser trochanter of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72126S,"Nondisp fx of lesser trochanter of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72131S,"Displaced apophyseal fracture of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72132S,"Displaced apophyseal fracture of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72133S,"Displaced apophyseal fracture of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72134S,"Nondisplaced apophyseal fracture of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72135S,"Nondisplaced apophyseal fracture of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72136S,"Nondisplaced apophyseal fracture of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72141S,"Displaced intertrochanteric fracture of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72142S,"Displaced intertrochanteric fracture of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72143S,"Displaced intertrochanteric fracture of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72144S,"Nondisplaced intertroch fracture of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72145S,"Nondisplaced intertroch fracture of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72146S,"Nondisplaced intertroch fracture of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S7221XS,"Displaced subtrochanteric fracture of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S7222XS,"Displaced subtrochanteric fracture of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S7223XS,"Displaced subtrochanteric fracture of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S7224XS,"Nondisplaced subtrochnt fracture of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S7225XS,"Nondisplaced subtrochanteric fracture of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S7226XS,"Nondisplaced subtrochanteric fracture of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72301S,"Unspecified fracture of shaft of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72302S,"Unspecified fracture of shaft of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72309S,"Unspecified fracture of shaft of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72321S,"Displaced transverse fx shaft of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72322S,"Displaced transverse fx shaft of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72323S,"Displaced transverse fx shaft of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72324S,"Nondisp transverse fracture of shaft of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72325S,"Nondisp transverse fracture of shaft of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72326S,"Nondisp transverse fracture of shaft of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72331S,"Displaced oblique fracture of shaft of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72332S,"Displaced oblique fracture of shaft of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72333S,"Displaced oblique fracture of shaft of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72334S,"Nondisp oblique fracture of shaft of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72335S,"Nondisp oblique fracture of shaft of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72336S,"Nondisp oblique fracture of shaft of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72341S,"Displaced spiral fracture of shaft of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72342S,"Displaced spiral fracture of shaft of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72343S,"Displaced spiral fracture of shaft of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72344S,"Nondisp spiral fracture of shaft of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72345S,"Nondisplaced spiral fracture of shaft of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72346S,"Nondisplaced spiral fracture of shaft of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72351S,"Displaced comminuted fx shaft of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72352S,"Displaced comminuted fx shaft of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72353S,"Displaced comminuted fx shaft of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72354S,"Nondisp comminuted fracture of shaft of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72355S,"Nondisp comminuted fracture of shaft of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72356S,"Nondisp comminuted fracture of shaft of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72361S,"Displaced segmental fx shaft of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72362S,"Displaced segmental fracture of shaft of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72363S,"Displaced segmental fracture of shaft of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72364S,"Nondisp segmental fracture of shaft of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72365S,"Nondisp segmental fracture of shaft of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72366S,"Nondisp segmental fracture of shaft of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72391S,"Other fracture of shaft of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72392S,"Other fracture of shaft of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72399S,"Other fracture of shaft of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72401S,"Unspecified fracture of lower end of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72402S,"Unspecified fracture of lower end of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72409S,"Unsp fracture of lower end of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72411S,"Displaced unsp condyle fx lower end of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72412S,"Displaced unsp condyle fx lower end of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72413S,"Displaced unsp condyle fx lower end of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72414S,"Nondisp unsp condyle fx lower end of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72415S,"Nondisp unsp condyle fx lower end of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72416S,"Nondisp unsp condyle fx lower end of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72421S,"Disp fx of lateral condyle of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72422S,"Displaced fracture of lateral condyle of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72423S,"Disp fx of lateral condyle of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72424S,"Nondisp fx of lateral condyle of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72425S,"Nondisp fx of lateral condyle of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72426S,"Nondisp fx of lateral condyle of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72431S,"Displaced fracture of medial condyle of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72432S,"Displaced fracture of medial condyle of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72433S,"Disp fx of medial condyle of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72434S,"Nondisp fx of medial condyle of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72435S,"Nondisp fx of medial condyle of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72436S,"Nondisp fx of medial condyle of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72441S,"Disp fx of lower epiphysis (separation) of r femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72442S,"Disp fx of lower epiphysis (separation) of l femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72443S,"Disp fx of lower epiphy (separation) of unsp femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72444S,"Nondisp fx of lower epiphy (separation) of r femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72445S,"Nondisp fx of lower epiphy (separation) of l femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72446S,"Nondisp fx of lower epiphy (separation) of unsp femur, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72451S,"Displ suprcndl fx w/o intrcndl extn lower end r femur, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72452S,"Displ suprcndl fx w/o intrcndl extn lower end l femur, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72453S,"Displ suprcndl fx w/o intrcndl extn low end unsp femr, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72454S,"Nondisp suprcndl fx w/o intrcndl extn lower end r femr, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72455S,"Nondisp suprcndl fx w/o intrcndl extn lower end l femr, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72456S,"Nondisp suprcndl fx w/o intrcndl extn low end unsp femr,sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72461S,"Displ suprcndl fx w intrcndl extn lower end of r femur, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72462S,"Displ suprcndl fx w intrcndl extn lower end of l femur, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72463S,"Displ suprcndl fx w intrcndl extn lower end unsp femur, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72464S,"Nondisp suprcndl fx w intrcndl extn lower end r femur, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72465S,"Nondisp suprcndl fx w intrcndl extn lower end l femur, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72466S,"Nondisp suprcndl fx w intrcndl extn low end unsp femr, sqla",INJ073,"Injury, sequela",Y,0 Not Applicable
S72471S,"Torus fracture of lower end of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72472S,"Torus fracture of lower end of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72479S,"Torus fracture of lower end of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72491S,"Other fracture of lower end of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72492S,"Other fracture of lower end of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S72499S,"Other fracture of lower end of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S728X1S,"Other fracture of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S728X2S,"Other fracture of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S728X9S,"Other fracture of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S7290XS,"Unspecified fracture of unspecified femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S7291XS,"Unspecified fracture of right femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S7292XS,"Unspecified fracture of left femur, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73001S,"Unspecified subluxation of right hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73002S,"Unspecified subluxation of left hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73003S,"Unspecified subluxation of unspecified hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73004S,"Unspecified dislocation of right hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73005S,"Unspecified dislocation of left hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73006S,"Unspecified dislocation of unspecified hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73011S,"Posterior subluxation of right hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73012S,"Posterior subluxation of left hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73013S,"Posterior subluxation of unspecified hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73014S,"Posterior dislocation of right hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73015S,"Posterior dislocation of left hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73016S,"Posterior dislocation of unspecified hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73021S,"Obturator subluxation of right hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73022S,"Obturator subluxation of left hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73023S,"Obturator subluxation of unspecified hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73024S,"Obturator dislocation of right hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73025S,"Obturator dislocation of left hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73026S,"Obturator dislocation of unspecified hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
S73031S,"Other anterior subluxation of right hip, sequela",INJ073,"Injury, sequela",Y,0 Not Applicable
